JASID,経度,緯度
1311219400,139.6072457,35.63671774
1311219500,139.6107476,35.63635501
1311219600,139.617511,35.63322982
1311219700,139.6109078,35.62903015
1311219900,139.6199715,35.62231512
1311220000,139.6803853,35.65597217
1311220100,139.679939,35.65312672
1311220200,139.6682249,35.65709041
1311220300,139.6583617,35.65471759
1311220400,139.6560271,35.65329485
1311220500,139.6578811,35.64964026
1311220600,139.660559,35.64994714
1311220700,139.6587008,35.64156211
1311220800,139.6532077,35.63405636
1311220900,139.6405734,35.62920097
1311221000,139.641466,35.62864286
1311221100,139.6385478,35.62389877
1311221200,139.6508388,35.62021492
1311221400,139.6465816,35.61714492
1311221500,139.6279678,35.61990997
1311221600,139.6334266,35.61805402
1311221700,139.6426677,35.61209313
1311221800,139.6357599,35.61034736
1311221900,139.637116,35.6092867
1311222000,139.6366354,35.60977516
1311222200,139.6492212,35.60229563
1311222300,139.6593532,35.61259553
1311222400,139.6552733,35.59994465
1311222400,139.6572549,35.60084405
1311222700,139.677948,35.601883
1311222800,139.6476802,35.61371197
1311223200,139.5891994,35.63644473
1311223300,139.585719,35.64107299
1311223500,139.5926841,35.63108708
1311223700,139.644508,35.60183593
1311223800,139.6198115,35.66199384
1311223900,139.6082034,35.66783259
1311224000,139.6136568,35.66900123
1311224100,139.6237425,35.66276092
1311224200,139.6283087,35.66380693
1311224300,139.6265406,35.65754063
1311224400,139.648474,35.65996196
1311224500,139.6073487,35.63401113
1311224600,139.6031945,35.63250431
1311224700,139.601044,35.63098942
1311224800,139.620332,35.62631979
1311224900,139.6246306,35.62443671
1311225000,139.6356912,35.61181815
1311225100,139.6354509,35.6119298
1311225200,139.6466846,35.6185683
1311225800,139.6044304,35.63911735
1311226000,139.5969585,35.62931523
1311226201,139.5963457,35.62438351
1311226202,139.5965603,35.62461026
1311226203,139.5967525,35.62561757
1311226204,139.5977481,35.62498966
1311226205,139.5961689,35.62565943
1311226206,139.597525,35.62551989
1311226207,139.5985464,35.62495129
1311226209,139.5968383,35.6270687
1311226210,,
1311226211,,
1311226213,139.5994047,35.62492338
1311226214,139.5972675,35.62712451
1311226215,139.5961517,35.62642685
1311226400,139.6029495,35.62791983
1311226500,139.6039245,35.6300624
1311226201,139.6054909,35.63123092
1311226202,139.6065209,35.63028913
1311226800,139.596313,35.635624
1311226900,139.6033661,35.63189041
1311227200,139.616195,35.62453376
1311227300,139.6246235,35.62206395
1311227400,139.6263713,35.62034255
1311227500,139.6606921,35.60829709
1311227600,139.6280512,35.65856281
1311227700,139.6261115,35.66511791
1311227800,139.6085982,35.6676234
1311228000,139.5953277,35.63203595
1311228100,139.6064007,35.62882062
1311228200,139.5975293,35.65114471
1311228500,139.6021049,35.62118808
1311228600,139.5895642,35.64492327
1311228700,139.5875251,35.66436561
1311228800,139.6192162,35.62029178
1311229400,139.6837499,35.647854
1311229500,139.6512484,35.60195673
1311229600,139.6479353,35.60406427
1311229700,139.6479182,35.60188694
1311229800,139.675095,35.606098
1311230300,139.6552347,35.60028312
1311230400,139.6532037,35.60129069
1311230700,139.6412044,35.60273978
1311230800,139.6409813,35.60318641
1311230900,139.6427014,35.60145482
1311231000,139.6429074,35.60160835
1311231100,139.643019,35.60131525
1311231300,139.6410106,35.60389735
1311231400,139.678253,35.596493
1311231500,139.5939716,35.62945464
1311231600,139.6429716,35.60305022
1311231700,139.6425424,35.60328401
1311231800,139.6433149,35.60128461
1311231900,139.6738242,35.63776747
1311232000,139.6551263,35.60050906
1311232100,139.656326,35.599365
1311232200,139.6206925,35.62435236
1311232300,139.6245549,35.62306863
1311232400,139.6244004,35.62140811
1311232500,139.6721799,35.65106232
1311232600,139.6481265,35.61929394
1311232700,139.6431099,35.60170693
1311233000,139.6438857,35.60151491
1311233100,139.6428858,35.6032526
1311233200,139.6064007,35.62882062
1311233300,139.645084,35.60138591
1311233400,139.6429373,35.6041005
