JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
13221000100,13221,1,のしおそとやまいせき,野塩外山遺跡,清瀬市 野塩三丁目,[縄文時代（前期～中期）][平安時代],包蔵地,,縄文土器　打斧　石鏃　石皿　凹石　石棒　土師器　須恵器,139.5075661,35.7782705
13221000200,13221,2,のしおまえはらいせき,野塩前原遺跡,清瀬市 野塩四丁目,[縄文時代（前期～中期）][平安時代],集落,[縄文時代]住居,縄文土器　打斧　磨斧　石鏃　土錘　耳栓　土師器　須恵器,139.5067765,35.77517873
13221000300,13221,3,,清瀬市№3遺跡,清瀬市 野塩四丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.5043732,35.77459378
13221000400,13221,4,,清瀬市№4遺跡,清瀬市 野塩四丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.5043389,35.77570796
13221000500,13221,5,,清瀬市№5遺跡,清瀬市 野塩四丁目,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.502691,35.77556869
13221000600,13221,6,,清瀬市№6遺跡,清瀬市 野塩一丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　須恵器,139.5045792,35.77907824
13221000700,13221,7,,清瀬市№7遺跡,清瀬市 野塩五丁目,[平安時代],包蔵地,,土師器　須恵器,139.5002877,35.77704495
13221000800,13221,8,,清瀬市№8遺跡,清瀬市 野塩五丁目,[平安時代],包蔵地,,土師器　須恵器,139.4996354,35.77607006
13221000900,13221,9,,清瀬市№9遺跡,清瀬市 野塩四丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器,139.501146,35.77520658
13221001000,13221,10,,清瀬市№10遺跡,清瀬市 野塩五丁目,[平安時代],包蔵地,,土師器,139.4973695,35.77526229
13221001100,13221,11,,清瀬市№11遺跡,清瀬市 野塩一丁目,[平安時代],包蔵地,,土師器　須恵器,139.4982278,35.77935677
13221001200,13221,12,,清瀬市№12遺跡,清瀬市 野塩一丁目,[旧石器時代][縄文時代（中期）][平安時代],包蔵地,,掻器　縄文土器　打斧　土師器　須恵器,139.4990861,35.77980242
13221001300,13221,13,のしおにしはらいせき,野塩西原遺跡,清瀬市 野塩一丁目,[旧石器時代][縄文時代（中期）][平安時代],集落,[平安時代]住居,ナイフ形石器　縄文土器　打斧　焼礫　土師器　須恵器　鉄鏃,139.4991891,35.77849333
13221001400,13221,14,のしおにしはらいせき,野塩西原遺跡,清瀬市 野塩一丁目,[縄文時代（中期）][平安時代],集落,[平安時代]住居　掘立柱建物　円形小竪穴遺構,縄文土器　石鏃　土師器　須恵器　陶器（緑釉）　刀子　釘　鉄鏃　紡錘車　土錘　鞴羽口　土製品,139.5006654,35.7791618
