JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
13102000100,13102,1,,中央区№1遺跡,中央区 日本橋本石町二丁目,[縄文時代],包蔵地・集落,,縄文土器,139.7714904,35.6864713
13102000200,13102,2,,中央区№2遺跡,中央区 日本橋本石町一丁目,[中世],貝塚,,中世土器　内耳土器　土錘　石器　管状土錘,139.7711986,35.68524433
13102000300,13102,3,にほんばしいっちょうめいせき,日本橋一丁目遺跡,中央区 日本橋一丁目,[中世][近世],包蔵地,[近世]石組下水　下水木樋　土蔵　穴蔵　埋甕　埋桶　胞衣埋納遺構　芥溜,陶磁器類　土製品(玩具等)　瓦　木製品(漆器椀・下駄他)　金属製品　石製品　ガラス製品　糸繊維製品,139.7748035,35.68259513
13102000400,13102,4,きょうばしにちょうめいせき,京橋二丁目遺跡,中央区 京橋二丁目,[近世],屋敷・　その他（上水路跡）,[近世]上水道　石組下水　土蔵址　穴蔵　胞衣埋納遺構　便槽　下水木樋　土坑　礎石　道路状遺構　建物址　建物基礎　石積・石組　埋桝　植栽痕　上水桝　上水木樋　竹,陶磁器　土器　瓦　木製品　金属製品　下駄　木樋　人骨　土製品　銭貨　石製品　骨角貝製品　ガラス製品　動植物遺体　他,139.771225,35.676655
13102000500,13102,5,,中央区№5遺跡,中央区 日本橋蛎殻町一丁目　 日本橋蛎殻町二丁目,[近世],屋敷（武家屋敷）・その他（入堀）,[近世]下水道管,陶磁器　カワラケ　瓦　箸　下駄　椀　連歯下駄,139.7855102,35.6827226
13102000600,13102,6,はっちょうぼりさんちょうめ（だい2じ）いせき,八丁堀三丁目（第2次）遺跡,中央区 八丁堀三丁目,[近世],社寺・屋敷,[近世]早桶　寺院跡～池　埋葬施設　卒塔婆遺構　町屋跡～土蔵址　建物基礎　穴蔵　下水木樋　井戸　武家屋敷跡,人骨　銭貨　板塔婆　陶磁器類　土製品　瓦類　木製品　金属製品　石製品　骨角貝製品　ガラス製品　動植物遺存体　卒塔婆　墓石,139.775024,35.675598
13102000700,13102,7,けいようせんはっちょうぼりいせき,京葉線八丁堀遺跡,中央区 八丁堀三丁目　 八丁堀四丁目,[近世],社寺・屋敷（武家屋敷・町屋）,[近世]建物　排水路　土坑群　ピット　井戸　早桶　上水樋　穴蔵,陶磁器　土器　ホウロク　土製品　瓦　金属製品　木製品　石製品　砥石　石臼　硯　漆椀　笄　くし　銭貨,139.774719,35.675674
13102000800,13102,8,,中央区№8遺跡,中央区 八重洲二丁目,[近世],屋敷,[近世]建物,陶磁器　瓦　石材　木製品　木杭　側板　漆器　下駄,139.7679198,35.67700364
13102000900,13102,9,はまごてんいせき,浜御殿遺跡,中央区 浜離宮庭園,[近世],庭園,※遺跡範囲のすべてが、国指定特別名勝及び特別史跡浜離宮庭園となっています。 [近世]建物　土坑　道路,陶磁器　素焼土器　瓦　石臼　石燈籠　金属製品　銭貨　枠木,139.7631815,35.66008643
13102001000,13102,10,,中央区№10遺跡,中央区 銀座三丁目,[近世],その他（上水路跡）,[近世]木樋　埋桝（玉川上水）,,139.767242,35.671967
13102001100,13102,11,,中央区№11遺跡,中央区 銀座四丁目,[近世],その他（上水路跡）,[近世]木樋（玉川上水）,,139.766251,35.671169
13102001200,13102,12,あかしょうちょう（だいさんじ）いせき,明石町（第3次）遺跡,中央区 明石町,[近世][近代],屋敷,[近（近代）]木樋　継手（玉川上水）　建物基礎　土坑　小穴　焼土整理坑　穴蔵　池　石組護岸　下水木樋　埋桶　埋甕,陶磁器　土器　瓦類　金属製品　銭貨他,139.7763601,35.66854652
13102001300,13102,13,,中央区№13遺跡,中央区 日本橋室町一丁目,[近世],その他（上水路跡）,[近世]木樋　埋桝（神田上水）,,139.7745288,35.68454718
13102001400,13102,14,,中央区№14遺跡,中央区 明石町,[近世],その他（上水路跡）,[近世]木樋（玉川上水）,,139.7769953,35.66552021
13102001500,13102,15,,中央区№15遺跡,中央区 新川二丁目,[近世],その他（上水路跡）,[近世]木樋（玉川上水）,,139.7817431,35.67463281
13102001600,13102,16,,中央区№16遺跡,中央区 築地三丁目,[近世],その他（上水路跡）,[近世]木樋　継手（玉川上水、上水路跡）,,139.774489,35.66871386
13102001700,13102,17,にほんばしにちょうめいせき,日本橋二丁目遺跡,中央区 日本橋二丁目,[近世],屋敷（武家屋敷・町屋）,[近世]木樋,陶磁器,139.7744945,35.68156332
13102001800,13102,18,あかしちょういせき,明石町遺跡,中央区 明石町,[近世],屋敷（武家屋敷）,[近世]建物址　排水施設,陶磁器　近世土器　瓦,139.7766519,35.66936931
13102001900,13102,19,,中央区№19遺跡,中央区 明石町,[近世],屋敷,,磁器　陶器片　瓦　近世土器片　銭貨,139.7779737,35.66716587
13102002000,13102,20,,中央区№20遺跡,中央区 築地四丁目,[近世],社寺,,人骨,139.7703912,35.66499573
13102002100,13102,21,,中央区№21遺跡,中央区 八丁堀一丁目,[近世],社寺,,人骨,139.778992,35.67697575
13102002200,13102,22,,中央区№22遺跡,中央区 八丁堀二丁目,[近世],社寺・屋敷,,人骨,139.7765557,35.67701036
13102002300,13102,23,,中央区№23遺跡,中央区 八丁堀三丁目,[近世],社寺,,人骨,139.775024,35.675598
13102002400,13102,24,,中央区№24遺跡,中央区 新川二丁目,[近世],その他,[近世]堀石,,139.7813912,35.6752673
13102002500,13102,25,,中央区№25遺跡,中央区 日本橋馬喰町二丁目,[近世],社寺,,人骨,139.7835424,35.6956419
13102002600,13102,26,,中央区№26遺跡,中央区 東日本橋三丁目,[近世],社寺,[近世]早桶,陶磁器　人骨,139.7838392,35.69189006
13102002700,13102,27,,中央区№27遺跡,中央区 佃二丁目,[近世],社寺,,人骨　古銭　陶器,139.78689,35.66711564
13102002800,13102,28,,中央区№28遺跡,中央区 佃二丁目,[近世],社寺,,人骨,139.786684,35.66806397
13102002900,13102,29,,中央区№29遺跡,中央区 日本橋馬喰町二丁目,[近世],その他の墓,[近世]早桶,人骨　銭貨　磁器,139.7837312,35.69562796
13102003000,13102,30,,中央区№30遺跡,中央区 新川二丁目,[近世],屋敷,[近世]井戸1基,陶磁器　土器　瓦　金属製品,139.7814942,35.6742563
13102003100,13102,31,,中央区№31遺跡,中央区 日本橋二丁目,[近世],屋敷,[近世]穴蔵,陶磁器類　瓦　木製品　骨格製品,139.7736362,35.68090797
13102003200,13102,32,,中央区№32遺跡,中央区 新川二丁目,[近世],屋敷,[近世]盛土　埋甕　埋桶　土坑　焼土整理坑,陶磁器　土器　瓦　銭貨,139.7822752,35.67504418
13102003300,13102,33,にほんばしかきがらちょういっちょうめ（だい2じ）いせき,日本橋蛎殻町一丁目（第2次）遺跡,中央区 日本橋蛎殻町一丁目,[近世],屋敷,[近世]池　土坑　竹樋　井戸　下水木樋　埋桶　土蔵址,,139.785802,35.68195571
13102003400,13102,34,にほんばしかきがらちょういっちょうめいせき,日本橋蛎殻町一丁目遺跡,中央区 日本橋蛎殻町一丁目,[近世],屋敷,[近世]石積護岸　池　土坑　竹樋　井戸　下水木樋　埋桶,陶磁器類　瓦　金属・木製品,139.7852527,35.68229035
13102003500,13102,35,,中央区№35遺跡,中央区 銀座八丁目,[近世],その他の墓・その他（町屋）,[近世]盛土　方形木棺　円形木棺　上水木樋　井戸,陶磁器　木製品　人骨,139.7631471,35.66705978
13102003600,13102,36,はっちょうぼりさんちょうめいせき,八丁堀三丁目遺跡,中央区 八丁堀三丁目,[近世],社寺・屋敷,[近世]寺院・武家屋敷・町屋跡～早桶　蔵骨器　石組遺構　穴蔵　墓　井戸　建物址　排水路　上水遺構　杭列,陶磁器　土器　土製品　碁石　砥石　硯　泥面子　瓦　人形ミニチュア製品　石臼　金属製品　銭貨　木製品　かんざし,139.775024,35.675598
