JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品,経度,緯度
13220000100,13220,1,かしまだいいせき,鹿島台遺跡,東大和市 芋窪一丁目,[縄文時代（前期～中期）],集落,[縄文時代]住居　集石,縄文土器　打斧　磨斧　石鏃　石匙　石皿　磨石　敲石　石鍬?,139.4141119,35.75806093
13220000200,13220,2,べんてんいせき,弁天遺跡,東大和市 蔵敷一丁目,[旧石器時代?][縄文時代（中期～後期）][平安時代],包蔵地,,縄文土器　打斧　石鏃　石皿　石核　須恵器,139.4175795,35.75613855
13220000300,13220,3,,東大和市№3遺跡,東大和市 多摩湖六丁目,[縄文時代（中期）],包蔵地,,縄文土器　石鏃,139.4151076,35.76148769
13220000400,13220,4,たまこだい28いせき,多摩湖第28遺跡,東大和市 多摩湖六丁目,[縄文時代][平安時代],包蔵地,,縄文土器　石器　須恵器,139.4099577,35.76237918
13220000500,13220,5,,東大和市№5遺跡,東大和市 芋窪三丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.4159315,35.75377032
13220000600,13220,6,,東大和市№6遺跡,東大和市 桜ケ丘二丁目,[縄文時代],包蔵地,,石器,139.4193148,35.73693024
13220000700,13220,7,はちまんやといせき,八幡谷戸遺跡,東大和市 奈良橋一丁目,[旧石器時代][縄文時代（早期～中期）],集落,[縄文時代]住居　集石　土坑,尖頭器　縄文土器　打斧　磨斧　石鏃　石皿　磨石,139.4228323,35.75658432
13220000800,13220,8,,東大和市№8遺跡,東大和市 奈良橋二丁目,[縄文時代（中期）],包蔵地,,縄文土器　石器,139.427856,35.754078
13220000900,13220,9,みやまえかわみなみいせき,宮前川南遺跡,東大和市 奈良橋三丁目,[縄文時代（中期）],集落,[縄文時代]敷石住居?,縄文土器　打斧,139.4281882,35.752015
13220001000,13220,10,,東大和市№10遺跡,東大和市 蔵敷二丁目,[縄文時代（中期）],包蔵地,,縄文土器　打斧　石鏃　凹石,139.4191588,35.75382605
13220001100,13220,11,,東大和市№11遺跡,東大和市 湖畔二丁目,[縄文時代],包蔵地,,縄文土器　石槍　石鏃　石棒　土偶?,139.4288405,35.75672363
13220001200,13220,12,,東大和市№12遺跡,東大和市 狭山一丁目,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　土師器,139.4369772,35.75914748
13220001300,13220,13,すなのいせき,砂野遺跡,東大和市 奈良橋六丁目,[旧石器時代],包蔵地,,尖頭器,139.4250983,35.74911726
13220001400,13220,14,めぐりだやついせき,廻田谷ツ遺跡,東大和市 湖畔一丁目,[縄文時代][平安時代][中世],包蔵地,[時代不明]土坑,縄文土器　土師器　須恵器　施釉陶器　鉄製品　瓦,139.4302824,35.75859028
13220001500,13220,15,たまこだい1いせき,多摩湖第1遺跡,東大和市 多摩湖一丁目,[縄文時代（中期）][近世],包蔵地,,縄文土器　陶磁器　瓦　角釘,139.4396208,35.76719861
