"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","主な遺構/概要","主な出土品","経度","緯度"
1310300100,13103,"1","あおやまぼちないかいづか","青山墓地内貝塚","港区 南青山二丁目","[縄文時代（早期・中期～後期）]","包蔵地・貝塚","","縄文土器　打斧　磨石",139.719524078993,35.6680171187889
1310300200,13103,"2","","港区№2遺跡","港区 南青山二丁目","[縄文時代][弥生時代]","包蔵地・貝塚","","縄文土器　石鏃　弥生土器",139.722030334834,35.6649489548031
1310300300,13103,"3","","港区№3遺跡","港区 南青山四丁目","[縄文時代]","貝塚","","",139.717017822496,35.6643074172645
1310300400,13103,"4","えどじょうそとぼりあといせき","江戸城外堀跡遺跡","港区 元赤坂一丁目　 元赤坂二丁目","[近世]","堀跡","※一部、国指定史跡江戸城外堀跡となっています。 [近世]石垣","",139.732767862954,35.6802928722938
1310300500,13103,"5","とうぐうごしょないいせき","東宮御所内遺跡","港区 元赤坂二丁目","[縄文時代][弥生時代]","包蔵地","","縄文土器　弥生土器　土錘",139.727523498897,35.6774997880564
1310300600,13103,"6","しょうせんじあといせき","松泉寺跡遺跡","港区 赤坂五丁目","[近世]","社寺","","甕棺　人骨",139.733968556879,35.6730383464677
1310300700,13103,"7","いまいしろやま","今井城山遺跡","港区 赤坂五丁目","[中世]","城館","","",139.7357195024,35.6725084334521
1310300800,13103,"8","","港区№8遺跡","港区 赤坂六丁目","[古墳時代]","古墳","","須恵器　刀　管玉",139.735435230926,35.6683797118575
1310300900,13103,"9","ながとはぎはんもうりけやしきあといせき","長門萩藩毛利家屋敷跡遺跡","港区 赤坂九丁目","[縄文時代][古墳時代][近世]","集落・屋敷（大名）","[縄文時代]土坑　[古墳時代]住居　[近世]井戸　土坑　溝","縄文土器　土師器　陶磁器　石器　瓦",139.730422720553,35.6660646651181
1310300902,13103,"9-2","ながとはぎはんもうりけやしきあとだいにいせき","長門萩藩毛利家屋敷跡第２遺跡","港区 赤坂九丁目","[縄文時代][近世]","包蔵地　屋敷","土留め柵","縄文土器　石匙　陶磁器　土器",139.732448325325,35.6665388370411
1310301000,13103,"10","","港区№10遺跡","港区 赤坂一丁目","[近世]","その他（幕府御用地）","消滅　[近世]幹線木樋　上水遺構","煙管　銭貨　陶磁器",139.742655558659,35.6701690449927
1310301100,13103,"11","","港区№11遺跡","港区 赤坂一丁目","[近世]","大名用地","","陶磁器　木製品　漆器",139.743273539354,35.6699738078888
1310301102,13103,"11-2","","港区№11-2遺跡","港区 赤坂一丁目","[近世]","屋敷","[近世]上水関連施設","陶磁器",139.743136211039,35.6696391129278
1310301200,13103,"12","えちごいといがわはんまつだいらけやしきあといせき","越後糸魚川藩松平家屋敷跡遺跡","港区 赤坂一丁目","[近世]","大名屋敷","","陶磁器",139.741591258646,35.6688302610669
1310301300,13103,"13","","港区№13遺跡","港区 虎ノ門一丁目","[近世]","上水施設","[近世]上水木樋","木樋　水槽",139.748911256759,35.6702591731544
1310301401,13103,"14-1","てんとくじじいきだいいちいせき","天徳寺寺域第1遺跡","港区 虎ノ門三丁目","[近世]","社寺","","甕棺　人骨",139.747537965744,35.6647086574689
1310301402,13103,"14-2","てんとくじじいきだいにいせき","天徳寺寺域第2遺跡","港区 虎ノ門三丁目","[近世]","社寺","","銭貨　人骨",139.747881288498,35.6662706508622
1310301403,13103,"14-3","てんとくじじいきだいさんいせき","天徳寺寺域第3遺跡","港区 虎ノ門三丁目","[近世]","墓跡","[近世]土坑　井戸　溝状石組遺構　埋葬施設","鏡　煙管　木箱　漆器　くし　銭貨　卒塔婆",139.746422166139,35.6633000471806
1310301404,13103,"14-4","てんとくじじいきだいよんいせき","天徳寺寺域第4遺跡","港区 虎ノ門三丁目","[近世]","社寺","[近世]井戸　上水木樋　竹管　杭列　石積遺構","陶磁器　土器　金属製品　木製品",139.746765488893,35.6644576190255
1310301500,13103,"15","にしくぼしろやまいせき","西久保城山遺跡","港区 虎ノ門四丁目","[中世]","城館","","",139.744108244633,35.6658545235071
1310301601,13103,"16-1","しばかみやちょうまちやあといせき","芝神谷町町屋跡遺跡","港区 虎ノ門五丁目","[近世]","町屋跡","[近世]町屋棟割　上水施設","陶磁器　木製品",139.745224043584,35.6636370305527
1310301602,13103,"16-2","しばかみやちょうまちやだいにいせき","芝神谷町町屋跡第2遺跡","港区 虎ノ門五丁目","[近世]","町屋跡","[近世]土坑　杭列","陶磁器",139.744932219112,35.6632046821351
1310301700,13103,"17","おおたどうかんしろあと","太田道灌城跡","港区 虎ノ門五丁目","[中世]","城館","","",139.743146941184,35.6632883624851
1310301800,13103,"18","にしくぼはちまんかいづか","西久保八幡貝塚","港区 虎ノ門五丁目","[縄文時代（後期）]","貝塚","","縄文土器　打斧　砥石　骨角器　獣・魚骨　陶磁器",139.742752119494,35.6614194760094
1310301900,13103,"19","","港区№19遺跡","港区 西新橋二丁目","[近世]","武家屋敷跡","[近世]井戸　上水遺構　溝　杭列","陶磁器　瓦　金属製品　木製品　ガラス製品　貝・骨製品　種子　獣・魚骨",139.752481813924,35.6650015327932
1310302000,13103,"20","はりまあこうはんもりけやしきあといせき","播磨赤穂藩森家屋敷跡遺跡","港区 浜松町一丁目","[近世]","屋敷","[近世]土坑","[近世]陶磁器 土器",139.757177117714,35.6586423824242
1310302100,13103,"21","きゅうしばりゅうていえんいせき","旧芝離宮庭園遺跡","港区 海岸一丁目","[近世]","大名屋敷","[近世]木樋　杭列　石垣　瓦敷","陶磁器　木製品　漆器",139.758659683724,35.6548067084368
1310302201,13103,"22-1","ぞうじょうじしいんぐん　こうがくいん・ていしょういんあといせき","増上寺子院群　光学院・貞松院跡遺跡","港区 芝公園一丁目","[近世]","社寺","[近世]礎石列　土坑　井戸　上水施設　墓壙　杭列","陶磁器　カワラケ　金属製品　木製品　漆器　銭貨　人骨",139.751827560398,35.6581821115706
1310302202,13103,"22-2","ぞうじょうじしいんぐん　げんこういんあといせき","増上寺子院群　源興院跡遺跡","港区 芝公園一丁目","[近世]","社寺","[近世]建物土台　土坑　井戸　上下水施設　墓壙","陶磁器　カワラケ　土製品　金属製品　木製品　銭貨　人骨",139.751209579703,35.6576242038201
1310302203,13103,"22-3","ぞうじょうじしいんぐん　かよういんあといせき","増上寺子院群　華陽院跡遺跡","港区 芝公園一丁目","[近世]","社寺","[近世]礎石","陶磁器　木製品　漆器　銭貨　人骨",139.752565704188,35.6583913259722
1310302204,13103,"22-4","ぞうじょうじしいんぐん　とくすいいんぼちあといせき","増上寺子院群　徳水院墓地跡遺跡","港区 芝公園二丁目","[近世]","社寺","","人骨",139.751690231755,35.6570104992497
